timestamp,machine_id,event_type,duration_minutes,description,line_id,operator_id,shift
2026-01-30T06:10:12.118512,CNC-01,arret,89.82,Défaillance vérin pneumatique,L1,OP014,apres-midi
2026-01-30T09:09:12.118512,CNC-01,arret,16.98,Formation nouvel opérateur,L1,OP002,nuit
2026-01-30T17:52:12.118512,CNC-01,normal,37.82,Fonctionnement optimal,L1,OP015,matin
2026-01-30T18:48:12.118512,CNC-02,normal,49.63,Production normale,L1,OP003,matin
2026-01-30T19:26:12.118512,CNC-01,normal,40.82,Production conforme,L1,OP001,matin
2026-01-30T20:05:12.118512,PRESS-02,normal,34.33,Production normale,L2,OP008,matin
2026-01-30T20:48:12.118512,ASSEMBLY-01,normal,49.8,Production conforme,L3,OP005,matin
2026-01-30T20:50:12.118512,ASSEMBLY-01,normal,24.7,Production normale,L3,OP001,matin
2026-01-30T22:06:12.118512,CNC-01,normal,32.35,Fonctionnement optimal,L1,OP008,matin
2026-01-30T23:06:12.118512,CNC-01,normal,32.59,Cycle standard,L1,OP011,matin
2026-01-31T00:22:12.118512,ASSEMBLY-01,normal,57.39,Fonctionnement optimal,L3,OP010,apres-midi
2026-01-31T00:31:12.118512,ASSEMBLY-01,normal,57.57,Production conforme,L3,OP003,apres-midi
2026-01-31T02:08:12.118512,CNC-01,normal,40.63,Fonctionnement optimal,L1,OP012,apres-midi
2026-01-31T02:55:12.118512,ASSEMBLY-01,normal,48.92,Fonctionnement optimal,L3,OP012,apres-midi
2026-01-31T03:51:12.118512,CNC-01,normal,37.87,Production conforme,L1,OP011,apres-midi
2026-01-31T04:24:12.118512,PRESS-02,normal,35.17,Fonctionnement optimal,L2,OP009,apres-midi
2026-01-31T05:15:12.118512,CNC-01,normal,16.32,Production conforme,L1,OP014,apres-midi
2026-01-31T05:43:12.118512,CNC-01,normal,31.88,Production conforme,L1,OP011,apres-midi
2026-01-31T18:50:12.118512,ASSEMBLY-01,normal,55.27,Production normale,L3,OP011,matin
2026-01-31T21:18:12.118512,PRESS-01,normal,46.14,Production normale,L2,OP010,matin
2026-01-31T22:25:12.118512,CNC-01,normal,59.88,Fonctionnement optimal,L1,OP008,matin
2026-01-31T22:28:12.118512,CNC-01,micro_arret,3.65,Nettoyage zone de travail,L1,OP013,matin
2026-02-01T03:52:12.118512,CNC-01,arret,32.08,Maintenance corrective,L1,OP008,apres-midi
2026-02-01T04:28:12.118512,CNC-01,normal,58.95,Production normale,L1,OP003,apres-midi
2026-02-01T04:38:12.118512,CNC-01,normal,26.27,Production conforme,L1,OP014,apres-midi
2026-02-01T05:49:12.118512,CNC-01,normal,19.28,Production conforme,L1,OP014,apres-midi
2026-02-01T05:54:12.118512,CNC-01,normal,44.49,Production normale,L1,OP012,apres-midi
2026-02-01T05:55:12.118512,CNC-01,normal,36.05,Production normale,L1,OP011,apres-midi
2026-02-01T08:00:12.118512,PRESS-01,normal,59.97,Production normale,L2,OP008,apres-midi
2026-02-01T08:03:12.118512,CNC-02,normal,58.48,Cycle standard,L1,OP005,apres-midi
2026-02-01T08:13:12.118512,PRESS-02,micro_arret,1.44,Vérification qualité rapide,L2,OP008,apres-midi
2026-02-01T08:59:12.118512,PRESS-02,ralentissement,78.32,Température ambiante élevée,L2,OP004,nuit
2026-02-01T18:19:12.118512,CNC-01,normal,18.37,Production normale,L1,OP002,matin
2026-02-01T19:00:12.118512,PRESS-01,normal,46.24,Production conforme,L2,OP011,matin
2026-02-01T20:06:12.118512,PRESS-01,normal,47.42,Production normale,L2,OP004,matin
2026-02-01T21:27:12.118512,CNC-01,arret,8.57,Réglage après dérive dimensionnelle,L1,OP012,matin
2026-02-01T22:10:12.118512,ASSEMBLY-01,normal,56.95,Fonctionnement optimal,L3,OP003,matin
2026-02-02T01:50:12.118512,CNC-01,normal,53.05,Production conforme,L1,OP015,apres-midi
2026-02-02T03:04:12.118512,CNC-01,normal,39.09,Cycle standard,L1,OP011,apres-midi
2026-02-02T03:16:12.118512,CNC-01,normal,55.88,Fonctionnement optimal,L1,OP008,apres-midi
2026-02-02T04:41:12.118512,CNC-01,normal,46.95,Production normale,L1,OP007,apres-midi
2026-02-02T05:00:12.118512,CNC-01,normal,17.17,Cycle standard,L1,OP013,apres-midi
2026-02-02T05:49:12.118512,ASSEMBLY-01,normal,57.78,Fonctionnement optimal,L3,OP002,apres-midi
2026-02-02T08:08:12.118512,PRESS-02,normal,28.63,Production conforme,L2,OP014,apres-midi
2026-02-02T08:57:12.118512,PRESS-02,normal,36.45,Cycle standard,L2,OP004,nuit
2026-02-02T17:12:12.118512,CNC-01,normal,24.56,Production conforme,L1,OP007,matin
2026-02-02T18:09:12.118512,ASSEMBLY-01,micro_arret,2.65,Capteur position défaillant,L3,OP006,matin
2026-02-02T19:47:12.118512,PRESS-02,arret,91.85,Attente approvisionnement matière,L2,OP004,matin
2026-02-02T20:17:12.118512,PRESS-02,normal,28.58,Production normale,L2,OP014,matin
2026-02-02T21:51:12.118512,CNC-01,normal,24.99,Production conforme,L1,OP004,matin
2026-02-02T21:53:12.118512,ASSEMBLY-01,normal,53.83,Cycle standard,L3,OP003,matin
2026-02-02T23:02:12.118512,CNC-01,normal,59.26,Production conforme,L1,OP002,matin
2026-02-03T00:46:12.118512,PRESS-02,normal,26.26,Production normale,L2,OP013,apres-midi
2026-02-03T01:43:12.118512,PRESS-01,arret,78.84,Attente approvisionnement matière,L2,OP001,apres-midi
2026-02-03T02:06:12.118512,CNC-01,normal,35.66,Fonctionnement optimal,L1,OP011,apres-midi
2026-02-03T02:06:12.118512,ASSEMBLY-01,arret,99.74,Défaillance vérin pneumatique,L3,OP001,apres-midi
2026-02-03T02:12:12.118512,PRESS-02,micro_arret,3.43,Ajustement outil mineur,L2,OP003,apres-midi
2026-02-03T02:20:12.118512,CNC-01,normal,50.98,Production conforme,L1,OP015,apres-midi
2026-02-03T03:08:12.118512,ASSEMBLY-01,normal,35.84,Fonctionnement optimal,L3,OP014,apres-midi
2026-02-03T03:10:12.118512,CNC-01,normal,29.43,Fonctionnement optimal,L1,OP005,apres-midi
2026-02-03T05:35:12.118512,CNC-01,arret,111.69,Problème logiciel automate,L1,OP005,apres-midi
2026-02-03T07:04:12.118512,PRESS-02,normal,44.12,Cycle standard,L2,OP005,apres-midi
2026-02-03T07:12:12.118512,PRESS-02,normal,58.9,Fonctionnement optimal,L2,OP003,apres-midi
2026-02-03T16:19:12.118512,CNC-01,arret,50.96,Changement outillage complet,L1,OP003,matin
2026-02-03T16:40:12.118512,CNC-02,arret,67.68,Attente approvisionnement matière,L1,OP008,matin
2026-02-03T18:08:12.118512,PRESS-01,normal,54.99,Production normale,L2,OP014,matin
2026-02-03T18:27:12.118512,PRESS-01,micro_arret,3.18,Bourrage convoyeur,L2,OP005,matin
2026-02-03T18:37:12.118512,CNC-01,normal,23.16,Production conforme,L1,OP015,matin
2026-02-03T18:59:12.118512,CNC-01,normal,18.02,Fonctionnement optimal,L1,OP002,matin
2026-02-03T19:25:12.118512,CNC-02,normal,52.15,Fonctionnement optimal,L1,OP003,matin
2026-02-03T19:40:12.118512,PRESS-01,normal,46.57,Cycle standard,L2,OP013,matin
2026-02-03T22:28:12.118512,PRESS-02,normal,29.97,Production conforme,L2,OP013,matin
2026-02-03T22:48:12.118512,PRESS-02,ralentissement,40.45,Matière première non conforme,L2,OP014,matin
2026-02-04T00:18:12.118512,CNC-01,micro_arret,1.55,Nettoyage zone de travail,L1,OP014,apres-midi
2026-02-04T00:47:12.118512,CNC-01,normal,54.86,Cycle standard,L1,OP005,apres-midi
2026-02-04T04:12:12.118512,ASSEMBLY-01,micro_arret,4.4,Réglage paramètre machine,L3,OP010,apres-midi
2026-02-04T04:26:12.118512,CNC-01,normal,45.98,Fonctionnement optimal,L1,OP008,apres-midi
2026-02-04T04:55:12.118512,CNC-01,arret,30.91,Défaillance vérin pneumatique,L1,OP001,apres-midi
2026-02-04T05:17:12.118512,CNC-01,normal,37.84,Production normale,L1,OP010,apres-midi
2026-02-04T05:30:12.118512,CNC-01,normal,21.77,Fonctionnement optimal,L1,OP011,apres-midi
2026-02-04T06:08:12.118512,ASSEMBLY-01,arret,103.18,Réglage après dérive dimensionnelle,L3,OP012,apres-midi
2026-02-04T06:52:12.118512,ASSEMBLY-01,normal,44.86,Production conforme,L3,OP006,apres-midi
2026-02-04T06:55:12.118512,ASSEMBLY-01,normal,26.18,Fonctionnement optimal,L3,OP010,apres-midi
2026-02-04T08:06:12.118512,ASSEMBLY-01,normal,51.99,Cycle standard,L3,OP010,apres-midi
2026-02-04T19:42:12.118512,PRESS-01,normal,29.38,Cycle standard,L2,OP014,matin
2026-02-04T20:33:12.118512,ASSEMBLY-01,normal,54.68,Fonctionnement optimal,L3,OP008,matin
2026-02-04T22:31:12.118512,CNC-01,normal,26.56,Production conforme,L1,OP004,matin
2026-02-05T01:23:12.118512,CNC-01,micro_arret,1.55,Nettoyage zone de travail,L1,OP011,apres-midi
2026-02-05T01:27:12.118512,PRESS-01,normal,48.25,Fonctionnement optimal,L2,OP001,apres-midi
2026-02-05T02:04:12.118512,CNC-01,normal,59.28,Production conforme,L1,OP009,apres-midi
2026-02-05T02:13:12.118512,CNC-01,normal,32.55,Production normale,L1,OP005,apres-midi
2026-02-05T02:28:12.118512,CNC-01,normal,43.98,Cycle standard,L1,OP007,apres-midi
2026-02-05T03:19:12.118512,CNC-01,normal,22.23,Production conforme,L1,OP009,apres-midi
2026-02-05T07:51:12.118512,CNC-01,arret,87.4,Panne électrique,L1,OP012,apres-midi
2026-02-05T08:19:12.118512,CNC-02,normal,16.34,Fonctionnement optimal,L1,OP012,nuit
2026-02-05T16:31:12.118512,PRESS-02,normal,39.93,Cycle standard,L2,OP004,matin
2026-02-05T17:01:12.118512,CNC-02,normal,32.19,Production normale,L1,OP001,matin
2026-02-05T18:30:12.118512,CNC-02,normal,39.84,Production conforme,L1,OP010,matin
2026-02-05T18:48:12.118512,CNC-01,arret,58.21,Changement outillage complet,L1,OP012,matin
2026-02-05T22:19:12.118512,ASSEMBLY-01,arret,14.91,Attente validation qualité,L3,OP006,matin
2026-02-05T22:27:12.118512,CNC-02,normal,15.34,Cycle standard,L1,OP005,matin
2026-02-05T23:28:12.118512,CNC-02,normal,38.8,Production conforme,L1,OP008,matin
2026-02-06T01:34:12.118512,CNC-02,normal,33.18,Production conforme,L1,OP001,apres-midi
2026-02-06T02:13:12.118512,CNC-01,micro_arret,1.1,Réglage paramètre machine,L1,OP003,apres-midi
2026-02-06T04:01:12.118512,CNC-01,arret,36.72,Problème logiciel automate,L1,OP015,apres-midi
2026-02-06T05:01:12.118512,PRESS-01,normal,17.15,Production normale,L2,OP010,apres-midi
2026-02-06T08:11:12.118512,CNC-02,micro_arret,4.62,Attente pièce suivante,L1,OP015,apres-midi
2026-02-06T09:01:12.118512,CNC-01,normal,26.72,Cycle standard,L1,OP008,nuit
2026-02-06T16:27:12.118512,ASSEMBLY-01,normal,25.68,Production conforme,L3,OP015,matin
2026-02-06T16:38:12.118512,CNC-01,normal,27.87,Production conforme,L1,OP004,matin
2026-02-06T19:54:12.118512,CNC-01,micro_arret,1.56,Vérification qualité rapide,L1,OP008,matin
2026-02-06T19:56:12.118512,ASSEMBLY-01,ralentissement,93.5,Cadence réduite usure outil,L3,OP005,matin
2026-02-06T20:10:12.118512,ASSEMBLY-01,normal,35.82,Fonctionnement optimal,L3,OP013,matin
2026-02-06T22:37:12.118512,ASSEMBLY-01,normal,59.13,Production conforme,L3,OP005,matin
2026-02-06T23:19:12.118512,CNC-02,normal,59.24,Fonctionnement optimal,L1,OP015,matin
2026-02-07T00:47:12.118512,CNC-01,arret,18.68,Défaillance vérin pneumatique,L1,OP003,apres-midi
2026-02-07T00:58:12.118512,ASSEMBLY-01,normal,31.0,Fonctionnement optimal,L3,OP005,apres-midi
2026-02-07T01:39:12.118512,CNC-01,normal,43.22,Production conforme,L1,OP007,apres-midi
2026-02-07T01:49:12.118512,PRESS-02,ralentissement,114.59,Matière première non conforme,L2,OP013,apres-midi
2026-02-07T02:28:12.118512,CNC-02,normal,56.27,Cycle standard,L1,OP013,apres-midi
2026-02-07T05:38:12.118512,PRESS-02,normal,50.19,Cycle standard,L2,OP008,apres-midi
2026-02-07T06:27:12.118512,ASSEMBLY-01,normal,25.06,Production conforme,L3,OP001,apres-midi
2026-02-07T06:31:12.118512,CNC-01,micro_arret,2.98,Attente pièce suivante,L1,OP012,apres-midi
2026-02-07T16:44:12.118512,CNC-01,normal,57.67,Fonctionnement optimal,L1,OP005,matin
2026-02-07T17:01:12.118512,CNC-01,normal,22.53,Production conforme,L1,OP008,matin
2026-02-07T17:31:12.118512,PRESS-02,normal,23.97,Production conforme,L2,OP015,matin
2026-02-07T17:41:12.118512,ASSEMBLY-01,ralentissement,131.94,Opérateur en formation,L3,OP013,matin
2026-02-07T18:58:12.118512,CNC-02,normal,51.99,Production normale,L1,OP005,matin
2026-02-07T19:07:12.118512,CNC-01,arret,99.81,Problème logiciel automate,L1,OP012,matin
2026-02-07T19:41:12.118512,CNC-01,normal,37.93,Fonctionnement optimal,L1,OP005,matin
2026-02-07T20:36:12.118512,CNC-01,micro_arret,1.61,Capteur position défaillant,L1,OP008,matin
2026-02-07T20:39:12.118512,PRESS-02,normal,58.22,Production conforme,L2,OP005,matin
2026-02-07T20:47:12.118512,PRESS-02,normal,19.74,Production normale,L2,OP006,matin
2026-02-07T23:05:12.118512,CNC-01,normal,27.48,Cycle standard,L1,OP008,matin
2026-02-08T00:29:12.118512,CNC-01,normal,58.29,Cycle standard,L1,OP011,apres-midi
2026-02-08T02:26:12.118512,CNC-01,normal,22.02,Production conforme,L1,OP013,apres-midi
2026-02-08T02:37:12.118512,CNC-01,normal,31.17,Cycle standard,L1,OP003,apres-midi
2026-02-08T04:24:12.118512,CNC-02,normal,53.4,Fonctionnement optimal,L1,OP014,apres-midi
2026-02-08T06:46:12.118512,CNC-01,normal,45.56,Fonctionnement optimal,L1,OP003,apres-midi
2026-02-08T06:54:12.118512,PRESS-02,normal,40.82,Cycle standard,L2,OP014,apres-midi
2026-02-08T07:35:12.118512,CNC-02,normal,40.27,Cycle standard,L1,OP002,apres-midi
2026-02-08T17:23:12.118512,CNC-01,micro_arret,3.83,Changement outil cassé,L1,OP011,matin
2026-02-08T17:48:12.118512,PRESS-01,normal,57.41,Fonctionnement optimal,L2,OP011,matin
2026-02-08T18:08:12.118512,CNC-02,normal,48.28,Fonctionnement optimal,L1,OP008,matin
2026-02-08T18:58:12.118512,PRESS-01,arret,116.34,Réglage après dérive dimensionnelle,L2,OP014,matin
2026-02-08T20:01:12.118512,PRESS-01,micro_arret,3.22,Ajustement outil mineur,L2,OP011,matin
2026-02-08T20:57:12.118512,PRESS-02,normal,57.3,Fonctionnement optimal,L2,OP015,matin
2026-02-08T21:18:12.118512,PRESS-02,normal,59.91,Cycle standard,L2,OP013,matin
2026-02-08T21:42:12.118512,ASSEMBLY-01,normal,47.0,Cycle standard,L3,OP003,matin
2026-02-08T23:44:12.118512,PRESS-01,normal,39.03,Production conforme,L2,OP009,matin
2026-02-09T02:17:12.118512,CNC-01,normal,51.15,Production conforme,L1,OP013,apres-midi
2026-02-09T04:00:12.118512,CNC-02,normal,35.45,Production conforme,L1,OP010,apres-midi
2026-02-09T05:08:12.118512,CNC-01,micro_arret,2.77,Attente pièce suivante,L1,OP001,apres-midi
2026-02-09T05:45:12.118512,PRESS-02,normal,21.04,Fonctionnement optimal,L2,OP011,apres-midi
2026-02-09T05:59:12.118512,CNC-01,micro_arret,2.5,Réglage paramètre machine,L1,OP011,apres-midi
2026-02-09T06:49:12.118512,CNC-01,normal,20.15,Fonctionnement optimal,L1,OP010,apres-midi
2026-02-09T07:31:12.118512,PRESS-01,normal,58.91,Fonctionnement optimal,L2,OP010,apres-midi
2026-02-09T08:08:12.118512,CNC-01,normal,46.73,Production normale,L1,OP011,apres-midi
2026-02-09T08:45:12.118512,CNC-01,normal,49.82,Production normale,L1,OP008,nuit
2026-02-09T08:57:12.118512,ASSEMBLY-01,normal,27.07,Production normale,L3,OP010,nuit
2026-02-09T09:03:12.118512,CNC-02,normal,17.86,Cycle standard,L1,OP004,nuit
2026-02-09T17:40:12.118512,CNC-01,normal,36.81,Cycle standard,L1,OP001,matin
2026-02-09T18:08:12.118512,CNC-01,normal,42.85,Production normale,L1,OP007,matin
2026-02-09T19:27:12.118512,CNC-01,normal,22.34,Cycle standard,L1,OP009,matin
2026-02-09T22:13:12.118512,CNC-02,normal,44.67,Production normale,L1,OP012,matin
2026-02-09T22:59:12.118512,CNC-01,normal,23.78,Cycle standard,L1,OP015,matin
2026-02-09T23:22:12.118512,CNC-01,normal,56.33,Fonctionnement optimal,L1,OP005,matin
2026-02-09T23:37:12.118512,CNC-01,normal,31.74,Production normale,L1,OP003,matin
2026-02-10T00:01:12.118512,PRESS-02,normal,54.21,Production normale,L2,OP004,matin
2026-02-10T02:57:12.118512,ASSEMBLY-01,normal,17.72,Fonctionnement optimal,L3,OP008,apres-midi
2026-02-10T03:01:12.118512,CNC-01,normal,33.11,Cycle standard,L1,OP009,apres-midi
2026-02-10T04:49:12.118512,PRESS-02,arret,29.7,Maintenance corrective,L2,OP007,apres-midi
2026-02-10T05:36:12.118512,PRESS-02,arret,49.49,Attente approvisionnement matière,L2,OP012,apres-midi
2026-02-10T05:45:12.118512,CNC-01,normal,35.85,Fonctionnement optimal,L1,OP002,apres-midi
2026-02-10T06:01:12.118512,PRESS-02,normal,23.96,Fonctionnement optimal,L2,OP008,apres-midi
2026-02-10T06:10:12.118512,PRESS-02,micro_arret,3.49,Vérification qualité rapide,L2,OP008,apres-midi
2026-02-10T07:26:12.118512,PRESS-02,ralentissement,97.96,Matière première non conforme,L2,OP010,apres-midi
2026-02-10T07:28:12.118512,PRESS-02,normal,35.14,Production normale,L2,OP011,apres-midi
2026-02-10T17:18:12.118512,PRESS-02,normal,49.58,Cycle standard,L2,OP003,matin
2026-02-10T18:19:12.118512,PRESS-02,arret,47.6,Problème logiciel automate,L2,OP014,matin
2026-02-10T18:55:12.118512,PRESS-02,normal,18.31,Cycle standard,L2,OP005,matin
2026-02-10T19:49:12.118512,CNC-01,normal,42.65,Production normale,L1,OP012,matin
2026-02-10T19:58:12.118512,CNC-01,ralentissement,139.92,Refroidissement insuffisant,L1,OP004,matin
2026-02-10T20:15:12.118512,PRESS-02,normal,20.19,Production conforme,L2,OP014,matin
2026-02-10T20:40:12.118512,PRESS-02,arret,90.33,Défaillance vérin pneumatique,L2,OP014,matin
2026-02-10T20:44:12.118512,CNC-01,normal,47.26,Cycle standard,L1,OP006,matin
2026-02-10T21:03:12.118512,CNC-01,normal,52.41,Production conforme,L1,OP015,matin
2026-02-10T21:59:12.118512,CNC-02,normal,41.09,Production conforme,L1,OP013,matin
2026-02-10T23:21:12.118512,CNC-01,normal,53.99,Fonctionnement optimal,L1,OP001,matin
2026-02-11T00:30:12.118512,PRESS-02,normal,53.87,Fonctionnement optimal,L2,OP011,apres-midi
2026-02-11T01:53:12.118512,CNC-02,normal,45.83,Production normale,L1,OP002,apres-midi
2026-02-11T02:29:12.118512,CNC-01,micro_arret,4.03,Réglage paramètre machine,L1,OP002,apres-midi
2026-02-11T02:32:12.118512,CNC-01,arret,99.13,Changement outillage complet,L1,OP005,apres-midi
2026-02-11T03:10:12.118512,PRESS-01,normal,57.46,Cycle standard,L2,OP008,apres-midi
2026-02-11T04:38:12.118512,CNC-01,arret,46.99,Problème logiciel automate,L1,OP011,apres-midi
2026-02-11T04:45:12.118512,CNC-01,normal,57.66,Cycle standard,L1,OP001,apres-midi
2026-02-11T04:52:12.118512,CNC-02,normal,18.12,Production normale,L1,OP011,apres-midi
2026-02-11T05:51:12.118512,CNC-01,arret,86.09,Changement outillage complet,L1,OP006,apres-midi
2026-02-11T08:09:12.118512,CNC-01,normal,27.56,Fonctionnement optimal,L1,OP010,apres-midi
2026-02-11T18:42:12.118512,PRESS-01,normal,45.46,Cycle standard,L2,OP007,matin
2026-02-11T19:21:12.118512,PRESS-01,normal,47.56,Production normale,L2,OP002,matin
2026-02-11T20:38:12.118512,CNC-01,normal,46.09,Fonctionnement optimal,L1,OP013,matin
2026-02-11T20:54:12.118512,CNC-02,normal,27.4,Fonctionnement optimal,L1,OP014,matin
2026-02-11T21:47:12.118512,PRESS-01,ralentissement,40.66,Pression hydraulique faible,L2,OP002,matin
2026-02-11T22:16:12.118512,CNC-01,micro_arret,3.71,Changement outil cassé,L1,OP009,matin
2026-02-11T23:15:12.118512,PRESS-02,ralentissement,167.7,Température ambiante élevée,L2,OP015,matin
2026-02-11T23:21:12.118512,ASSEMBLY-01,arret,92.05,Attente validation qualité,L3,OP015,matin
2026-02-12T00:02:12.118512,ASSEMBLY-01,normal,44.94,Production conforme,L3,OP007,matin
2026-02-12T00:04:12.118512,CNC-01,normal,36.53,Production conforme,L1,OP001,matin
2026-02-12T01:14:12.118512,CNC-01,normal,31.87,Fonctionnement optimal,L1,OP001,apres-midi
2026-02-12T03:15:12.118512,PRESS-02,normal,27.85,Cycle standard,L2,OP010,apres-midi
2026-02-12T03:56:12.118512,ASSEMBLY-01,arret,14.9,Maintenance corrective,L3,OP015,apres-midi
2026-02-12T04:01:12.118512,PRESS-01,normal,58.17,Fonctionnement optimal,L2,OP014,apres-midi
2026-02-12T04:13:12.118512,CNC-01,normal,32.94,Production normale,L1,OP004,apres-midi
2026-02-12T05:19:12.118512,ASSEMBLY-01,normal,39.69,Cycle standard,L3,OP003,apres-midi
2026-02-12T06:03:12.118512,ASSEMBLY-01,normal,54.46,Production normale,L3,OP009,apres-midi
2026-02-12T06:28:12.118512,PRESS-02,normal,58.33,Cycle standard,L2,OP005,apres-midi
2026-02-12T06:37:12.118512,CNC-01,micro_arret,2.65,Changement outil cassé,L1,OP011,apres-midi
2026-02-12T06:41:12.118512,CNC-01,arret,13.4,Formation nouvel opérateur,L1,OP013,apres-midi
2026-02-12T07:08:12.118512,CNC-01,normal,49.27,Fonctionnement optimal,L1,OP013,apres-midi
2026-02-12T08:24:12.118512,CNC-02,normal,16.14,Production normale,L1,OP015,nuit
